cocktail,ndrugs,dose,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,response,rlog
1+5+6,3,7,1,0,0,0,1,1,0,0,0,0,0.427,-0.850971265753512
1+5+6,3,8,1,0,0,0,1,1,0,0,0,0,0.359,-1.02443289049386
1+5+6,3,9,1,0,0,0,1,1,0,0,0,0,0.322,-1.13320373343773
1+5+6,3,10,1,0,0,0,1,1,0,0,0,0,0.25,-1.38629436111989
1+5+6,3,11,1,0,0,0,1,1,0,0,0,0,0.2175,-1.5255564284534
1+5+7,3,1,1,0,0,0,1,0,1,0,0,0,0.777,-0.25231492861449
1+5+7,3,2,1,0,0,0,1,0,1,0,0,0,0.799,-0.224394333215862
1+5+7,3,3,1,0,0,0,1,0,1,0,0,0,0.7785,-0.250386287708084
1+5+7,3,4,1,0,0,0,1,0,1,0,0,0,0.702,-0.353821874956326
1+5+7,3,5,1,0,0,0,1,0,1,0,0,0,0.594,-0.520875959619492
1+5+7,3,6,1,0,0,0,1,0,1,0,0,0,0.521,-0.65200523722877
1+5+7,3,7,1,0,0,0,1,0,1,0,0,0,0.4435,-0.813057477232503
1+5+7,3,8,1,0,0,0,1,0,1,0,0,0,0.402,-0.911303190363116
1+5+7,3,9,1,0,0,0,1,0,1,0,0,0,0.33,-1.10866262452161
1+5+7,3,10,1,0,0,0,1,0,1,0,0,0,0.309,-1.17441400208439
1+5+7,3,11,1,0,0,0,1,0,1,0,0,0,0.313,-1.16155208844198
1+6+7,3,1,1,0,0,0,0,1,1,0,0,0,0.7805,-0.24782053902665
1+6+7,3,2,1,0,0,0,0,1,1,0,0,0,0.838,-0.176737178500054
1+6+7,3,3,1,0,0,0,0,1,1,0,0,0,0.739,-0.302457358033935
1+6+7,3,4,1,0,0,0,0,1,1,0,0,0,0.679,-0.387134151423441
1+6+7,3,5,1,0,0,0,0,1,1,0,0,0,0.509,-0.675307262431614
1+6+7,3,6,1,0,0,0,0,1,1,0,0,0,0.413,-0.884307686021104
1+6+7,3,7,1,0,0,0,0,1,1,0,0,0,0.3285,-1.11321844105747
1+6+7,3,8,1,0,0,0,0,1,1,0,0,0,0.2825,-1.26407672839564
1+6+7,3,9,1,0,0,0,0,1,1,0,0,0,0.2145,-1.53944554061407
1+6+7,3,10,1,0,0,0,0,1,1,0,0,0,0.1815,-1.70649962527723
1+6+7,3,11,1,0,0,0,0,1,1,0,0,0,0.136,-1.99510039324609
3+5+6,3,1,0,0,1,0,1,1,0,0,0,0,0.785,-0.242071561199729
3+5+6,3,2,0,0,1,0,1,1,0,0,0,0,0.7895,-0.23635544528644
3+5+6,3,3,0,0,1,0,1,1,0,0,0,0,0.8215,-0.196623341504814
3+5+6,3,4,0,0,1,0,1,1,0,0,0,0,0.7765,-0.252958636393395
3+5+6,3,5,0,0,1,0,1,1,0,0,0,0,0.678,-0.388607991041742
3+5+6,3,6,0,0,1,0,1,1,0,0,0,0,0.6295,-0.462829425497735
3+5+6,3,7,0,0,1,0,1,1,0,0,0,0,0.56,-0.579818495252942
3+5+6,3,8,0,0,1,0,1,1,0,0,0,0,0.447,-0.805196684368568
3+5+6,3,9,0,0,1,0,1,1,0,0,0,0,0.402,-0.911303190363116
3+5+6,3,10,0,0,1,0,1,1,0,0,0,0,0.3495,-1.05125171730827
3+5+6,3,11,0,0,1,0,1,1,0,0,0,0,0.376,-0.978166135592242
3+5+7,3,1,0,0,1,0,1,0,1,0,0,0,0.7815,-0.246540129120606
3+5+7,3,2,0,0,1,0,1,0,1,0,0,0,0.8035,-0.21877809380457
3+5+7,3,3,0,0,1,0,1,0,1,0,0,0,0.7595,-0.275094956946309
3+5+7,3,4,0,0,1,0,1,0,1,0,0,0,0.6975,-0.360252765286616
3+5+7,3,5,0,0,1,0,1,0,1,0,0,0,0.6645,-0.408720400828837
3+5+7,3,6,0,0,1,0,1,0,1,0,0,0,0.5725,-0.557742543553742
3+5+7,3,7,0,0,1,0,1,0,1,0,0,0,0.47,-0.755022584278033
3+5+7,3,8,0,0,1,0,1,0,1,0,0,0,0.4335,-0.83586348276154
3+5+7,3,9,0,0,1,0,1,0,1,0,0,0,0.363,-1.01335244471729
3+5+7,3,10,0,0,1,0,1,0,1,0,0,0,0.3415,-1.07440759997129
3+5+7,3,11,0,0,1,0,1,0,1,0,0,0,0.2825,-1.26407672839564
3+6+7,3,1,0,0,1,0,0,1,1,0,0,0,0.767,-0.265268477614881
3+6+7,3,2,0,0,1,0,0,1,1,0,0,0,0.724,-0.322963886596421
3+6+7,3,3,0,0,1,0,0,1,1,0,0,0,0.753,-0.283690051182243
3+6+7,3,4,0,0,1,0,0,1,1,0,0,0,0.656,-0.421594490038048
3+6+7,3,5,0,0,1,0,0,1,1,0,0,0,0.549,-0.599656837472606
3+6+7,3,6,0,0,1,0,0,1,1,0,0,0,0.5455,-0.606052473709012
3+6+7,3,7,0,0,1,0,0,1,1,0,0,0,0.4255,-0.854490330968708
3+6+7,3,8,0,0,1,0,0,1,1,0,0,0,0.362,-1.01611106715637
3+6+7,3,9,0,0,1,0,0,1,1,0,0,0,0.2915,-1.23271527319159
3+6+7,3,10,0,0,1,0,0,1,1,0,0,0,0.235,-1.44816976483798
3+6+7,3,11,0,0,1,0,0,1,1,0,0,0,0.202,-1.59948758158093
5+6+7,3,1,0,0,0,0,1,1,1,0,0,0,0.7165,-0.333377031713911
5+6+7,3,2,0,0,0,0,1,1,1,0,0,0,0.7195,-0.329198752654714
5+6+7,3,3,0,0,0,0,1,1,1,0,0,0,0.76,-0.27443684570176
5+6+7,3,4,0,0,0,0,1,1,1,0,0,0,0.6865,-0.376149053774111
5+6+7,3,5,0,0,0,0,1,1,1,0,0,0,0.58,-0.544727175441672
5+6+7,3,6,0,0,0,0,1,1,1,0,0,0,0.463,-0.770028224895903
5+6+7,3,7,0,0,0,0,1,1,1,0,0,0,0.3965,-0.925079237907234
5+6+7,3,8,0,0,0,0,1,1,1,0,0,0,0.3995,-0.917541513775808
5+6+7,3,9,0,0,0,0,1,1,1,0,0,0,0.3705,-0.992901834245995
5+6+7,3,10,0,0,0,0,1,1,1,0,0,0,0.3665,-1.00375675765543
5+6+7,3,11,0,0,0,0,1,1,1,0,0,0,0.2215,-1.50733268949695
1+3+4+6,4,1,1,0,1,1,0,1,0,0,0,0,0.94,-0.061875403718088
1+3+4+6,4,2,1,0,1,1,0,1,0,0,0,0,0.835666666666667,-0.179525469491953
1+3+4+6,4,3,1,0,1,1,0,1,0,0,0,0,0.818333333333333,-0.200485527421626
1+3+4+6,4,4,1,0,1,1,0,1,0,0,0,0,0.783333333333333,-0.244196960512042
1+3+4+6,4,5,1,0,1,1,0,1,0,0,0,0,0.622,-0.474815186242958
1+3+4+6,4,6,1,0,1,1,0,1,0,0,0,0,0.490666666666667,-0.711990268361425
1+3+4+6,4,7,1,0,1,1,0,1,0,0,0,0,0.297,-1.21402314017944
1+3+4+6,4,8,1,0,1,1,0,1,0,0,0,0,0.252,-1.37832619147071
1+3+4+6,4,9,1,0,1,1,0,1,0,0,0,0,0.237666666666667,-1.43688614723595
1+3+4+6,4,10,1,0,1,1,0,1,0,0,0,0,0.226,-1.48722027970985
1+3+4+6,4,11,1,0,1,1,0,1,0,0,0,0,0.111333333333333,-2.19522657467355
1+3+4+6,4,12,1,0,1,1,0,1,0,0,0,0,0.103666666666667,-2.26657465547101
1+3+4+6,4,13,1,0,1,1,0,1,0,0,0,0,0.127666666666667,-2.0583325784696
1+3+4+7,4,1,1,0,1,1,0,0,1,0,0,0,0.930333333333333,-0.072212334113925
1+3+4+7,4,2,1,0,1,1,0,0,1,0,0,0,0.866333333333333,-0.143485533008757
1+3+4+7,4,3,1,0,1,1,0,0,1,0,0,0,0.832666666666667,-0.183121876964724
1+3+4+7,4,4,1,0,1,1,0,0,1,0,0,0,0.783333333333333,-0.244196960512042
1+3+4+7,4,5,1,0,1,1,0,0,1,0,0,0,0.59,-0.527632742082372
1+3+4+7,4,6,1,0,1,1,0,0,1,0,0,0,0.435333333333333,-0.83164325781387
1+3+4+7,4,7,1,0,1,1,0,0,1,0,0,0,0.294,-1.22417551164346
1+3+4+7,4,8,1,0,1,1,0,0,1,0,0,0,0.264,-1.33180617583582
1+3+4+7,4,9,1,0,1,1,0,0,1,0,0,0,0.267333333333333,-1.31925895978373
1+3+4+7,4,10,1,0,1,1,0,0,1,0,0,0,0.198,-1.6194882482876
1+3+4+7,4,11,1,0,1,1,0,0,1,0,0,0,0.075333333333333,-2.58583256837796
1+3+4+7,4,12,1,0,1,1,0,0,1,0,0,0,0.070666666666667,-2.64978129297823
1+3+4+7,4,13,1,0,1,1,0,0,1,0,0,0,0.075666666666667,-2.58141755016884
1+3+6+7,4,1,1,0,1,0,0,1,1,0,0,0,1.05833333333333,0.056695343676545
1+3+6+7,4,2,1,0,1,0,0,1,1,0,0,0,1.07966666666667,0.076652351521083
1+3+6+7,4,3,1,0,1,0,0,1,1,0,0,0,1.07966666666667,0.076652351521083
1+3+6+7,4,4,1,0,1,0,0,1,1,0,0,0,1.074,0.071389996086673
1+3+6+7,4,5,1,0,1,0,0,1,1,0,0,0,0.960666666666667,-0.040127791090779
1+3+6+7,4,6,1,0,1,0,0,1,1,0,0,0,0.601333333333333,-0.508605867027678
1+3+6+7,4,7,1,0,1,0,0,1,1,0,0,0,0.367666666666667,-1.00057854839674
1+3+6+7,4,8,1,0,1,0,0,1,1,0,0,0,0.278,-1.2801341652915
1+3+6+7,4,9,1,0,1,0,0,1,1,0,0,0,0.25,-1.38629436111989
1+3+6+7,4,10,1,0,1,0,0,1,1,0,0,0,0.218,-1.52326021619305
1+3+6+7,4,11,1,0,1,0,0,1,1,0,0,0,0.159,-1.83885107676191
1+3+6+7,4,12,1,0,1,0,0,1,1,0,0,0,0.106333333333333,-2.2411764648654
1+3+6+7,4,13,1,0,1,0,0,1,1,0,0,0,0.087,-2.44184716032755
1+4+6+7,4,1,1,0,0,1,0,1,1,0,0,0,0.914666666666667,-0.089195578804471
1+4+6+7,4,2,1,0,0,1,0,1,1,0,0,0,0.908333333333333,-0.096143860552902
1+4+6+7,4,3,1,0,0,1,0,1,1,0,0,0,0.873,-0.135819723142535
1+4+6+7,4,4,1,0,0,1,0,1,1,0,0,0,0.810666666666667,-0.209898324564189
1+4+6+7,4,5,1,0,0,1,0,1,1,0,0,0,0.797666666666667,-0.226064479741873
1+4+6+7,4,6,1,0,0,1,0,1,1,0,0,0,0.766333333333333,-0.266138042887065
1+4+6+7,4,7,1,0,0,1,0,1,1,0,0,0,0.732666666666667,-0.31106443268668
1+4+6+7,4,8,1,0,0,1,0,1,1,0,0,0,0.661333333333333,-0.413497279805429
1+4+6+7,4,9,1,0,0,1,0,1,1,0,0,0,0.62,-0.478035800943
1+4+6+7,4,10,1,0,0,1,0,1,1,0,0,0,0.527333333333333,-0.639922419322648
1+4+6+7,4,11,1,0,0,1,0,1,1,0,0,0,0.394333333333333,-0.93055870367186
1+4+6+7,4,12,1,0,0,1,0,1,1,0,0,0,0.424333333333333,-0.85723596909284
1+4+6+7,4,13,1,0,0,1,0,1,1,0,0,0,0.186333333333333,-1.68021809449515
3+4+6+7,4,1,0,0,1,1,0,1,1,0,0,0,0.985666666666667,-0.01443704779777
3+4+6+7,4,2,0,0,1,1,0,1,1,0,0,0,0.879,-0.12897038129696
3+4+6+7,4,3,0,0,1,1,0,1,1,0,0,0,0.839666666666667,-0.174750291297637
3+4+6+7,4,4,0,0,1,1,0,1,1,0,0,0,0.814333333333333,-0.205385496392506
3+4+6+7,4,5,0,0,1,1,0,1,1,0,0,0,0.798333333333333,-0.225229057805231
3+4+6+7,4,6,0,0,1,1,0,1,1,0,0,0,0.736666666666667,-0.305619773138448
3+4+6+7,4,7,0,0,1,1,0,1,1,0,0,0,0.703666666666667,-0.351450519801926
3+4+6+7,4,8,0,0,1,1,0,1,1,0,0,0,0.603666666666667,-0.504733109766833
3+4+6+7,4,9,0,0,1,1,0,1,1,0,0,0,0.543,-0.610645959048201
3+4+6+7,4,10,0,0,1,1,0,1,1,0,0,0,0.453333333333333,-0.791127588920149
3+4+6+7,4,11,0,0,1,1,0,1,1,0,0,0,0.4,-0.916290731874155
3+4+6+7,4,12,0,0,1,1,0,1,1,0,0,0,0.401666666666667,-0.912132721725491
3+4+6+7,4,13,0,0,1,1,0,1,1,0,0,0,0.370666666666667,-0.992452092839719
3+6+7+10,4,1,0,0,1,0,0,1,1,0,0,1,0.959,-0.041864204098699
3+6+7+10,4,2,0,0,1,0,0,1,1,0,0,1,0.942,-0.059750004405774
3+6+7+10,4,3,0,0,1,0,0,1,1,0,0,1,0.899666666666667,-0.105730954632242
3+6+7+10,4,4,0,0,1,0,0,1,1,0,0,1,0.937,-0.065071996743715
3+6+7+10,4,5,0,0,1,0,0,1,1,0,0,1,0.843,-0.170788320980282
3+6+7+10,4,6,0,0,1,0,0,1,1,0,0,1,0.822666666666667,-0.195204182624968
3+6+7+10,4,7,0,0,1,0,0,1,1,0,0,1,0.780666666666667,-0.247607023492584
3+6+7+10,4,8,0,0,1,0,0,1,1,0,0,1,0.792,-0.233193887167711
3+6+7+10,4,9,0,0,1,0,0,1,1,0,0,1,0.723666666666667,-0.323424397771955
3+6+7+10,4,10,0,0,1,0,0,1,1,0,0,1,0.698333333333333,-0.359058735294009
3+6+7+10,4,11,0,0,1,0,0,1,1,0,0,1,0.629,-0.463624022281697
3+6+7+10,4,12,0,0,1,0,0,1,1,0,0,1,0.617666666666667,-0.481806341364887
3+6+7+10,4,13,0,0,1,0,0,1,1,0,0,1,0.553666666666667,-0.591192458036952
3+6+7+9,4,1,0,0,1,0,0,1,1,0,1,0,0.899333333333333,-0.106101530882546
3+6+7+9,4,2,0,0,1,0,0,1,1,0,1,0,0.762666666666667,-0.270934215150558
3+6+7+9,4,3,0,0,1,0,0,1,1,0,1,0,0.708333333333333,-0.344840486291729
3+6+7+9,4,4,0,0,1,0,0,1,1,0,1,0,0.6,-0.510825623765991
3+6+7+9,4,5,0,0,1,0,0,1,1,0,1,0,0.604,-0.504181081047322
3+6+7+9,4,6,0,0,1,0,0,1,1,0,1,0,0.553333333333333,-0.591794686299658
3+6+7+9,4,7,0,0,1,0,0,1,1,0,1,0,0.540666666666667,-0.614952332974889
3+6+7+9,4,8,0,0,1,0,0,1,1,0,1,0,0.5,-0.693147180559945
3+6+7+9,4,9,0,0,1,0,0,1,1,0,1,0,0.46,-0.776528789498996
3+6+7+9,4,10,0,0,1,0,0,1,1,0,1,0,0.462,-0.772190387900398
3+6+7+9,4,11,0,0,1,0,0,1,1,0,1,0,0.443333333333333,-0.813433346434447
3+6+7+9,4,12,0,0,1,0,0,1,1,0,1,0,0.454,-0.789658080940789
3+6+7+9,4,13,0,0,1,0,0,1,1,0,1,0,0.424,-0.858021823750179
3+6+9+10,4,1,0,0,1,0,0,1,0,0,1,1,0.839,-0.175544572514931
3+6+9+10,4,2,0,0,1,0,0,1,0,0,1,1,0.641,-0.444725822061467
3+6+9+10,4,3,0,0,1,0,0,1,0,0,1,1,0.578666666666667,-0.547028672429951
3+6+9+10,4,4,0,0,1,0,0,1,0,0,1,1,0.495333333333333,-0.702524342372542
3+6+9+10,4,5,0,0,1,0,0,1,0,0,1,1,0.465333333333333,-0.765001284327929
3+6+9+10,4,6,0,0,1,0,0,1,0,0,1,1,0.449666666666667,-0.799248711442491
3+6+9+10,4,7,0,0,1,0,0,1,0,0,1,1,0.419,-0.869884359059999
3+6+9+10,4,8,0,0,1,0,0,1,0,0,1,1,0.421333333333333,-0.864330992943444
3+6+9+10,4,9,0,0,1,0,0,1,0,0,1,1,0.422666666666667,-0.861171432653076
3+6+9+10,4,10,0,0,1,0,0,1,0,0,1,1,0.388333333333333,-0.945891201650446
3+6+9+10,4,11,0,0,1,0,0,1,0,0,1,1,0.343666666666667,-1.06808308363329
3+6+9+10,4,12,0,0,1,0,0,1,0,0,1,1,0.340333333333333,-1.07782974948558
3+6+9+10,4,13,0,0,1,0,0,1,0,0,1,1,0.349666666666667,-1.05077495925395
3+7+9+10,4,1,0,0,1,0,0,0,1,0,1,1,0.833333333333333,-0.182321556793955
3+7+9+10,4,2,0,0,1,0,0,0,1,0,1,1,0.644333333333333,-0.439539088441916
3+7+9+10,4,3,0,0,1,0,0,0,1,0,1,1,0.558,-0.583396316600826
3+7+9+10,4,4,0,0,1,0,0,0,1,0,1,1,0.515666666666667,-0.662294717077181
3+7+9+10,4,5,0,0,1,0,0,0,1,0,1,1,0.498666666666667,-0.695817409115824
3+7+9+10,4,6,0,0,1,0,0,0,1,0,1,1,0.466,-0.763569644856491
3+7+9+10,4,7,0,0,1,0,0,0,1,0,1,1,0.451,-0.796287939479458
3+7+9+10,4,8,0,0,1,0,0,0,1,0,1,1,0.418666666666667,-0.870680220622103
3+7+9+10,4,9,0,0,1,0,0,0,1,0,1,1,0.419,-0.869884359059999
3+7+9+10,4,10,0,0,1,0,0,0,1,0,1,1,0.417333333333333,-0.873870015990203
3+7+9+10,4,11,0,0,1,0,0,0,1,0,1,1,0.36,-1.02165124753198
3+7+9+10,4,12,0,0,1,0,0,0,1,0,1,1,0.408,-0.896488104577975
3+7+9+10,4,13,0,0,1,0,0,0,1,0,1,1,0.345333333333333,-1.06324514483082
6+7+9+10,4,1,0,0,0,0,0,1,1,0,1,1,0.867333333333333,-0.142331908577796
6+7+9+10,4,2,0,0,0,0,0,1,1,0,1,1,0.693666666666667,-0.365763741256612
6+7+9+10,4,3,0,0,0,0,0,1,1,0,1,1,0.579666666666667,-0.545302053295964
6+7+9+10,4,4,0,0,0,0,0,1,1,0,1,1,0.537333333333333,-0.621136644583673
6+7+9+10,4,5,0,0,0,0,0,1,1,0,1,1,0.482666666666667,-0.728428994704585
6+7+9+10,4,6,0,0,0,0,0,1,1,0,1,1,0.453333333333333,-0.791127588920149
6+7+9+10,4,7,0,0,0,0,0,1,1,0,1,1,0.448,-0.802962046567152
6+7+9+10,4,8,0,0,0,0,0,1,1,0,1,1,0.439,-0.823255865906966
6+7+9+10,4,9,0,0,0,0,0,1,1,0,1,1,0.405333333333333,-0.903045505124134
6+7+9+10,4,10,0,0,0,0,0,1,1,0,1,1,0.426666666666667,-0.851752210736584
6+7+9+10,4,11,0,0,0,0,0,1,1,0,1,1,0.356,-1.03282454813011
6+7+9+10,4,12,0,0,0,0,0,1,1,0,1,1,0.353666666666667,-1.03940042903626
6+7+9+10,4,13,0,0,0,0,0,1,1,0,1,1,0.342666666666667,-1.07099712163514
1+2+4+8,4,1,1,1,0,1,0,0,0,1,0,0,0.721333333333333,-0.326653927683874
1+2+4+8,4,2,1,1,0,1,0,0,0,1,0,0,0.552,-0.594207232705042
1+2+4+8,4,3,1,1,0,1,0,0,0,1,0,0,0.402333333333333,-0.910474346552715
1+2+4+8,4,4,1,1,0,1,0,0,0,1,0,0,0.362666666666667,-1.01427114023436
1+2+4+8,4,5,1,1,0,1,0,0,0,1,0,0,0.347333333333333,-1.05747034533693
1+2+4+8,4,6,1,1,0,1,0,0,0,1,0,0,0.272666666666667,-1.2995052310475
1+2+4+8,4,7,1,1,0,1,0,0,0,1,0,0,0.200333333333333,-1.60777263311504
1+2+4+8,4,8,1,1,0,1,0,0,0,1,0,0,0.169666666666667,-1.77391955109972
1+2+4+8,4,9,1,1,0,1,0,0,0,1,0,0,0.170333333333333,-1.76999797744654
1+2+4+8,4,10,1,1,0,1,0,0,0,1,0,0,0.189666666666667,-1.66248713352392
1+2+4+8,4,11,1,1,0,1,0,0,0,1,0,0,0.195666666666667,-1.63134274782215
1+2+4+8,4,12,1,1,0,1,0,0,0,1,0,0,0.151333333333333,-1.8882703696089
1+2+4+8,4,13,1,1,0,1,0,0,0,1,0,0,0.159,-1.83885107676191
1+3+4+8,4,1,1,0,1,1,0,0,0,1,0,0,1.043,0.042101176018635
1+3+4+8,4,2,1,0,1,1,0,0,0,1,0,0,0.706,-0.348140041488895
1+3+4+8,4,3,1,0,1,1,0,0,0,1,0,0,0.515,-0.663588378318401
1+3+4+8,4,4,1,0,1,1,0,0,0,1,0,0,0.394666666666667,-0.929713752206296
1+3+4+8,4,5,1,0,1,1,0,0,0,1,0,0,0.359666666666667,-1.02257760239211
1+3+4+8,4,6,1,0,1,1,0,0,0,1,0,0,0.256333333333333,-1.3612765981446
1+3+4+8,4,7,1,0,1,1,0,0,0,1,0,0,0.221666666666667,-1.50658052699439
1+3+4+8,4,8,1,0,1,1,0,0,0,1,0,0,0.144333333333333,-1.93562983964776
1+3+4+8,4,9,1,0,1,1,0,0,0,1,0,0,0.122666666666667,-2.09828462948132
1+3+4+8,4,10,1,0,1,1,0,0,0,1,0,0,0.173,-1.75446368448436
1+3+4+8,4,11,1,0,1,1,0,0,0,1,0,0,0.166,-1.79576749062559
1+3+4+8,4,12,1,0,1,1,0,0,0,1,0,0,0.121333333333333,-2.10921370001351
1+3+4+8,4,13,1,0,1,1,0,0,0,1,0,0,0.087666666666667,-2.43421353547248
1+3+5+10,4,1,1,0,1,0,1,0,0,0,0,1,0.966666666666667,-0.033901551675681
1+3+5+10,4,2,1,0,1,0,1,0,0,0,0,1,0.897666666666667,-0.107956474838648
1+3+5+10,4,3,1,0,1,0,1,0,0,0,0,1,0.933333333333333,-0.068992871486952
1+3+5+10,4,4,1,0,1,0,1,0,0,0,0,1,0.783,-0.244622582991334
1+3+5+10,4,5,1,0,1,0,1,0,0,0,0,1,0.632666666666667,-0.457811588480373
1+3+5+10,4,6,1,0,1,0,1,0,0,0,0,1,0.486,-0.721546655081643
1+3+5+10,4,7,1,0,1,0,1,0,0,0,0,1,0.396666666666667,-0.924658981544672
1+3+5+10,4,8,1,0,1,0,1,0,0,0,0,1,0.363333333333333,-1.01243459242706
1+3+5+10,4,9,1,0,1,0,1,0,0,0,0,1,0.355,-1.03563748950672
1+3+5+10,4,10,1,0,1,0,1,0,0,0,0,1,0.358333333333333,-1.02629162708848
1+3+5+10,4,11,1,0,1,0,1,0,0,0,0,1,0.313333333333333,-1.1604876923862
1+3+5+10,4,12,1,0,1,0,1,0,0,0,0,1,0.228333333333333,-1.47694872938802
1+3+5+10,4,13,1,0,1,0,1,0,0,0,0,1,0.081666666666667,-2.50510935710552
1+3+7+8,4,1,1,0,1,0,0,0,1,1,0,0,1.08266666666667,0.079427133631322
1+3+7+8,4,2,1,0,1,0,0,0,1,1,0,0,0.917,-0.086647806725672
1+3+7+8,4,3,1,0,1,0,0,0,1,1,0,0,0.750666666666667,-0.286793578390666
1+3+7+8,4,4,1,0,1,0,0,0,1,1,0,0,0.538333333333333,-0.61927733199349
1+3+7+8,4,5,1,0,1,0,0,0,1,1,0,0,0.497,-0.699165252885508
1+3+7+8,4,6,1,0,1,0,0,0,1,1,0,0,0.397,-0.923818998294947
1+3+7+8,4,7,1,0,1,0,0,0,1,1,0,0,0.401666666666667,-0.912132721725491
1+3+7+8,4,8,1,0,1,0,0,0,1,1,0,0,0.327333333333333,-1.11677625929578
1+3+7+8,4,9,1,0,1,0,0,0,1,1,0,0,0.260666666666667,-1.34451282710494
1+3+7+8,4,10,1,0,1,0,0,0,1,1,0,0,0.18,-1.71479842809193
1+3+7+8,4,11,1,0,1,0,0,0,1,1,0,0,0.123666666666667,-2.09016550504281
1+3+7+8,4,12,1,0,1,0,0,0,1,1,0,0,0.114666666666667,-2.16572591027685
1+3+7+8,4,13,1,0,1,0,0,0,1,1,0,0,0.095333333333333,-2.35037575683039
1+4+8+10,4,1,1,0,0,1,0,0,0,1,0,1,0.869666666666667,-0.139645282513518
1+4+8+10,4,2,1,0,0,1,0,0,0,1,0,1,0.687666666666667,-0.374451054578995
1+4+8+10,4,3,1,0,0,1,0,0,0,1,0,1,0.538666666666667,-0.618658328569206
1+4+8+10,4,4,1,0,0,1,0,0,0,1,0,1,0.401333333333333,-0.91296294178148
1+4+8+10,4,5,1,0,0,1,0,0,0,1,0,1,0.354,-1.03845836584836
1+4+8+10,4,6,1,0,0,1,0,0,0,1,0,1,0.308333333333333,-1.17657383013782
1+4+8+10,4,7,1,0,0,1,0,0,0,1,0,1,0.229666666666667,-1.47112629663659
1+4+8+10,4,8,1,0,0,1,0,0,0,1,0,1,0.220333333333333,-1.51261372779856
1+4+8+10,4,9,1,0,0,1,0,0,0,1,0,1,0.232333333333333,-1.45958215688972
1+4+8+10,4,10,1,0,0,1,0,0,0,1,0,1,0.125666666666667,-2.07412238020224
1+4+8+10,4,11,1,0,0,1,0,0,0,1,0,1,0.077333333333333,-2.55963019598394
1+4+8+10,4,12,1,0,0,1,0,0,0,1,0,1,0.060666666666667,-2.80236088057345
1+4+8+10,4,13,1,0,0,1,0,0,0,1,0,1,0.065333333333333,-2.72825290841973
1+4+8+9,4,1,1,0,0,1,0,0,0,1,1,0,0.810666666666667,-0.209898324564189
1+4+8+9,4,2,1,0,0,1,0,0,0,1,1,0,0.587,-0.532730459154041
1+4+8+9,4,3,1,0,0,1,0,0,0,1,1,0,0.448,-0.802962046567152
1+4+8+9,4,4,1,0,0,1,0,0,0,1,1,0,0.395666666666667,-0.927183173040579
1+4+8+9,4,5,1,0,0,1,0,0,0,1,1,0,0.358333333333333,-1.02629162708848
1+4+8+9,4,6,1,0,0,1,0,0,0,1,1,0,0.275666666666667,-1.28856287262656
1+4+8+9,4,7,1,0,0,1,0,0,0,1,1,0,0.213666666666667,-1.54333811072958
1+4+8+9,4,8,1,0,0,1,0,0,0,1,1,0,0.196666666666667,-1.62624503075048
1+4+8+9,4,9,1,0,0,1,0,0,0,1,1,0,0.199666666666667,-1.6111059695348
1+4+8+9,4,10,1,0,0,1,0,0,0,1,1,0,0.146666666666667,-1.91959284073794
1+4+8+9,4,11,1,0,0,1,0,0,0,1,1,0,0.082666666666667,-2.49293882148526
1+4+8+9,4,12,1,0,0,1,0,0,0,1,1,0,0.057,-2.86470401114759
1+4+8+9,4,13,1,0,0,1,0,0,0,1,1,0,0.055666666666667,-2.88837375523349
1+5+6+7,4,1,1,0,0,0,1,1,1,0,0,0,1.125,0.117783035656383
1+5+6+7,4,2,1,0,0,0,1,1,1,0,0,0,1.13766666666667,0.12897938125646
1+5+6+7,4,3,1,0,0,0,1,1,1,0,0,0,1.109,0.10345870836823
1+5+6+7,4,4,1,0,0,0,1,1,1,0,0,0,1.00833333333333,0.008298802814695
1+5+6+7,4,5,1,0,0,0,1,1,1,0,0,0,0.997333333333333,-0.002670228555879
1+5+6+7,4,6,1,0,0,0,1,1,1,0,0,0,0.648666666666667,-0.432836304904297
1+5+6+7,4,7,1,0,0,0,1,1,1,0,0,0,0.377666666666667,-0.97374330662224
1+5+6+7,4,8,1,0,0,0,1,1,1,0,0,0,0.272,-1.30195321268614
1+5+6+7,4,9,1,0,0,0,1,1,1,0,0,0,0.255666666666667,-1.36388076628299
1+5+6+7,4,10,1,0,0,0,1,1,1,0,0,0,0.177666666666667,-1.7278461434844
1+5+6+7,4,11,1,0,0,0,1,1,1,0,0,0,0.098333333333333,-2.31939221131043
1+5+6+7,4,12,1,0,0,0,1,1,1,0,0,0,0.103,-2.2730262907525
1+5+6+7,4,13,1,0,0,0,1,1,1,0,0,0,0.079333333333333,-2.53409689397877
1+5+8+9,4,1,1,0,0,0,1,0,0,1,1,0,0.989666666666667,-0.010387092886487
1+5+8+9,4,2,1,0,0,0,1,0,0,1,1,0,0.765,-0.267879445155601
1+5+8+9,4,3,1,0,0,0,1,0,0,1,1,0,0.615333333333333,-0.485591152587449
1+5+8+9,4,4,1,0,0,0,1,0,0,1,1,0,0.512,-0.669430653942629
1+5+8+9,4,5,1,0,0,0,1,0,0,1,1,0,0.497333333333333,-0.69849478688654
1+5+8+9,4,6,1,0,0,0,1,0,0,1,1,0,0.456666666666667,-0.783801548828076
